,Unnamed: 0,Weekday,Race,Rank,Number,Distance,Meeting Name 2,Fixed Open Price,Finishing Position,Betting Status,Number of runners,Fixed Open Price Order,weatherCondition,trackCondition
26335,26335,4,2,5,6,1200,78,2,0,1,6,7,0,2
26336,26336,4,2,4,7,1200,78,2,3,1,6,6,0,2
26337,26337,4,2,2,8,1200,78,2,1,2,6,4,0,2
26338,26338,4,3,1,3,1200,78,2,4,1,7,5,0,2
26339,26339,4,3,2,2,1200,78,2,1,2,7,4,0,2
26340,26340,4,3,3,4,1200,78,2,2,2,7,6,0,2
26341,26341,4,3,5,5,1200,78,2,0,1,7,10,0,2
26342,26342,4,3,4,6,1200,78,2,0,1,7,8,0,2
26343,26343,4,4,3,3,1680,78,2,1,2,10,5,0,2
26344,26344,4,4,4,1,1680,78,2,0,1,10,8,0,2
26345,26345,4,4,2,2,1680,78,2,0,1,10,4,0,2
26346,26346,4,4,1,5,1680,78,2,3,2,10,2,0,2
26347,26347,4,4,5,7,1680,78,2,2,2,10,3,0,2
26348,26348,4,5,4,1,1680,78,2,1,2,9,1,0,2
26349,26349,4,5,2,3,1680,78,2,4,1,9,7,0,2
26350,26350,4,5,5,2,1680,78,2,0,1,9,5,0,2
26351,26351,4,5,3,4,1680,78,2,2,2,9,3,0,2
26352,26352,4,5,1,5,1680,78,2,0,1,9,2,0,2
26353,26353,4,6,3,6,1350,78,2,0,1,9,3,0,2
26354,26354,4,6,4,1,1350,78,2,1,2,9,5,0,2
26355,26355,4,6,2,3,1350,78,2,3,2,9,4,0,2
26356,26356,4,6,5,9,1350,78,2,0,1,9,7,0,2
26357,26357,4,6,1,5,1350,78,2,2,2,9,2,0,2
26358,26358,4,7,2,3,1200,78,2,3,2,8,8,0,2
26359,26359,4,7,5,5,1200,78,2,0,1,8,3,0,2
26360,26360,4,7,4,9,1200,78,2,0,1,8,11,0,2
26361,26361,4,7,3,2,1200,78,2,4,1,8,4,0,2
26362,26362,4,7,1,7,1200,78,2,2,2,8,2,0,2
26363,26363,4,8,1,5,1100,78,2,0,1,9,8,0,2
26364,26364,4,8,2,2,1100,78,2,0,1,9,7,0,2
26365,26365,4,8,3,9,1100,78,2,0,1,9,14,0,2
26366,26366,4,8,5,10,1100,78,2,2,2,9,6,0,2
26367,26367,4,8,4,11,1100,78,2,1,2,9,5,0,2
26368,26368,4,1,1,1,1200,138,2,1,2,9,5,1,4
26369,26369,4,1,3,2,1200,138,2,2,2,9,2,1,4
26370,26370,4,1,2,3,1200,138,2,0,1,9,1,1,4
26371,26371,4,1,5,4,1200,138,2,0,1,9,3,1,4
26372,26372,4,1,4,7,1200,138,2,3,2,9,4,1,4
26373,26373,4,2,2,3,1200,138,2,1,2,7,3,1,4
26374,26374,4,2,5,9,1200,138,2,0,1,7,9,1,4
26375,26375,4,2,3,1,1200,138,2,0,1,7,7,1,4
26376,26376,4,2,1,4,1200,138,2,3,1,7,5,1,4
26377,26377,4,2,4,7,1200,138,2,0,1,7,6,1,4
26378,26378,4,3,4,5,2100,138,2,4,1,9,3,1,4
26379,26379,4,3,5,4,2100,138,2,0,1,9,7,1,4
26380,26380,4,3,3,2,2100,138,2,3,2,9,1,1,4
26381,26381,4,3,2,7,2100,138,2,0,1,9,9,1,4
26382,26382,4,3,1,1,2100,138,2,0,1,9,3,1,4
26383,26383,4,4,2,1,1300,138,2,3,2,8,1,1,4
26384,26384,4,4,1,4,1300,138,2,2,2,8,3,1,4
26385,26385,4,4,4,5,1300,138,2,1,2,8,6,1,4
26386,26386,4,4,3,6,1300,138,2,0,1,8,6,1,4
26387,26387,4,4,5,9,1300,138,2,0,1,8,2,1,4
26388,26388,4,5,4,1,1200,138,2,0,1,9,4,1,4
26389,26389,4,5,2,4,1200,138,2,3,2,9,3,1,4
26390,26390,4,5,5,7,1200,138,2,2,2,9,6,1,4
26391,26391,4,5,3,2,1200,138,2,1,2,9,2,1,4
26392,26392,4,5,1,6,1200,138,2,0,1,9,1,1,4
26393,26393,4,6,2,6,1300,138,2,3,2,11,4,1,4
26394,26394,4,6,4,7,1300,138,2,2,2,11,2,1,4
26395,26395,4,6,3,5,1300,138,2,1,2,11,1,1,4
26396,26396,4,6,1,4,1300,138,2,0,1,11,6,1,4
26397,26397,4,6,5,9,1300,138,2,4,1,11,3,1,4
26398,26398,4,7,2,11,1600,138,2,2,2,16,9,1,4
26399,26399,4,7,5,15,1600,138,2,0,1,16,6,1,4
26400,26400,4,7,1,9,1600,138,2,0,1,16,4,1,4
26401,26401,4,7,4,12,1600,138,2,0,1,16,7,1,4
26402,26402,4,7,3,16,1600,138,2,0,1,16,5,1,4
26403,26403,4,8,4,5,2100,138,2,0,1,9,8,1,4
26404,26404,4,8,1,3,2100,138,2,3,2,9,7,1,4
26405,26405,4,8,5,9,2100,138,2,0,1,9,5,1,4
26406,26406,4,8,2,2,2100,138,2,1,2,9,4,1,4
26407,26407,4,8,3,1,2100,138,2,0,1,9,3,1,4
26408,26408,5,1,2,1,1000,41,2,0,1,9,3,0,4
26409,26409,5,1,4,5,1000,41,2,0,1,9,6,0,4
26410,26410,5,1,3,7,1000,41,2,2,2,9,5,0,4
26411,26411,5,1,1,8,1000,41,2,1,2,9,3,0,4
26412,26412,5,1,5,9,1000,41,2,0,1,9,2,0,4
26413,26413,5,2,5,4,1400,41,2,1,2,12,9,0,4
26414,26414,5,2,1,7,1400,41,2,0,1,12,1,0,4
26415,26415,5,2,2,10,1400,41,2,2,2,12,1,0,4
26416,26416,5,2,3,3,1400,41,2,4,1,12,5,0,4
26417,26417,5,2,4,15,1400,41,2,0,1,12,3,0,4
26418,26418,5,3,3,2,1600,41,2,0,1,15,5,0,4
26419,26419,5,3,5,12,1600,41,2,0,1,15,12,0,4
26420,26420,5,3,2,9,1600,41,2,0,1,15,4,0,4
26421,26421,5,3,1,3,1600,41,2,2,2,15,2,0,4
26422,26422,5,3,4,18,1600,41,2,0,1,15,12,0,4
26423,26423,5,4,2,6,1300,41,2,0,1,7,2,0,4
26424,26424,5,4,1,1,1300,41,2,2,2,7,6,0,4
26425,26425,5,4,3,5,1300,41,2,4,1,7,1,0,4
26426,26426,5,4,4,7,1300,41,2,0,1,7,9,0,4
26427,26427,5,4,5,10,1300,41,2,0,1,7,9,0,4
26428,26428,5,5,4,14,1300,41,2,0,1,12,6,0,4
26429,26429,5,5,2,4,1300,41,2,1,2,12,1,0,4
26430,26430,5,5,5,11,1300,41,2,4,1,12,9,0,4
26431,26431,5,5,1,3,1300,41,2,0,1,12,4,0,4
26432,26432,5,5,3,8,1300,41,2,0,1,12,5,0,4
26433,26433,5,6,2,4,2025,41,2,4,1,10,2,0,4
26434,26434,5,6,4,3,2025,41,2,0,1,10,5,0,4
26435,26435,5,6,1,10,2025,41,2,0,1,10,1,0,4
26436,26436,5,6,5,11,2025,41,2,0,1,10,3,0,4
26437,26437,5,6,3,8,2025,41,2,0,1,10,6,0,4
26438,26438,5,7,2,3,1600,41,2,0,1,9,9,0,4
26439,26439,5,7,3,13,1600,41,2,2,2,9,2,0,4
26440,26440,5,7,1,6,1600,41,2,0,1,9,11,0,4
26441,26441,5,7,5,5,1600,41,2,0,1,9,13,0,4
26442,26442,5,7,4,10,1600,41,2,1,2,9,3,0,4
26443,26443,5,8,5,5,1400,41,2,0,1,12,13,0,4
26444,26444,5,8,4,9,1400,41,2,4,1,12,6,0,4
26445,26445,5,8,3,12,1400,41,2,3,2,12,2,0,4
26446,26446,5,8,1,6,1400,41,2,1,2,12,3,0,4
26447,26447,5,8,2,4,1400,41,2,2,2,12,5,0,4
26448,26448,5,1,5,1,1100,56,2,0,1,10,7,3,2
26449,26449,5,1,2,8,1100,56,2,1,2,10,5,3,2
26450,26450,5,1,3,5,1100,56,2,4,1,10,3,3,2
26451,26451,5,1,4,4,1100,56,2,3,2,10,6,3,2
26452,26452,5,1,1,13,1100,56,2,0,1,10,4,3,2
26453,26453,5,2,1,1,1100,56,2,1,2,10,3,3,2
26454,26454,5,2,5,12,1100,56,2,2,2,10,6,3,2
26455,26455,5,2,3,4,1100,56,2,2,2,10,5,3,2
26456,26456,5,2,4,8,1100,56,2,0,1,10,9,3,2
26457,26457,5,2,2,3,1100,56,2,0,1,10,4,3,2
26458,26458,5,3,3,4,2000,56,2,0,1,8,6,3,2
26459,26459,5,3,5,5,2000,56,2,4,1,8,5,3,2
26460,26460,5,3,1,2,2000,56,2,1,2,8,1,3,2
26461,26461,5,3,2,1,2000,56,2,3,2,8,2,3,2
26462,26462,5,3,4,6,2000,56,2,2,2,8,4,3,2
26463,26463,5,4,3,2,860,56,2,0,1,10,15,3,2
26464,26464,5,4,2,6,860,56,2,0,1,10,10,3,2
26465,26465,5,4,4,1,860,56,2,4,1,10,10,3,2
26466,26466,5,4,1,5,860,56,2,1,2,10,9,3,2
26467,26467,5,4,5,7,860,56,2,3,2,10,8,3,2
26468,26468,5,5,5,3,1100,56,2,4,1,12,6,3,2
26469,26469,5,5,1,1,1100,56,2,1,2,12,1,3,2
26470,26470,5,5,2,7,1100,56,2,0,1,12,3,3,2
26471,26471,5,5,4,4,1100,56,2,0,1,12,4,3,2
26472,26472,5,5,3,2,1100,56,2,2,2,12,2,3,2
26473,26473,5,6,5,12,1400,56,2,0,1,12,11,3,2
26474,26474,5,6,1,10,1400,56,2,0,1,12,3,3,2
26475,26475,5,6,3,4,1400,56,2,2,2,12,6,3,2
26476,26476,5,6,4,5,1400,56,2,0,1,12,5,3,2
26477,26477,5,6,2,3,1400,56,2,4,1,12,4,3,2
26478,26478,5,7,5,1,1400,56,2,0,1,12,4,3,2
26479,26479,5,7,4,7,1400,56,2,3,2,12,4,3,2
26480,26480,5,7,3,13,1400,56,2,1,2,12,10,3,2
26481,26481,5,7,2,4,1400,56,2,0,1,12,8,3,2
26482,26482,5,7,1,2,1400,56,2,2,2,12,6,3,2
26483,26483,5,1,1,1,1500,73,1,4,1,6,1,3,4
26484,26484,5,1,3,2,1500,73,2,2,2,6,3,3,4
26485,26485,5,1,2,3,1500,73,2,1,2,6,2,3,4
26486,26486,5,1,4,4,1500,73,2,0,1,6,5,3,4
26487,26487,5,1,5,5,1500,73,2,3,1,6,6,3,4
26488,26488,5,2,1,1,1000,73,1,1,2,8,1,3,4
26489,26489,5,2,4,8,1000,73,2,2,2,8,5,3,4
26490,26490,5,2,2,2,1000,73,2,0,1,8,2,3,4
26491,26491,5,2,3,6,1000,73,2,0,1,8,4,3,4
26492,26492,5,2,5,7,1000,73,2,4,1,8,9,3,4
26493,26493,5,3,1,2,1000,73,1,3,2,11,3,3,4
26494,26494,5,3,4,11,1000,73,2,1,2,11,6,3,4
26495,26495,5,3,2,1,1000,73,2,2,2,11,5,3,4
26496,26496,5,3,3,6,1000,73,2,0,1,11,8,3,4
26497,26497,5,3,5,10,1000,73,2,0,1,11,4,3,4
26498,26498,5,4,4,2,1100,73,2,0,1,8,6,3,4
26499,26499,5,4,1,4,1100,73,2,2,2,8,4,3,4
26500,26500,5,4,3,6,1100,73,2,1,2,8,5,3,4
26501,26501,5,4,2,7,1100,73,2,3,2,8,2,3,4
26502,26502,5,4,5,11,1100,73,2,4,1,8,3,3,4
26503,26503,5,5,1,1,1000,73,2,0,1,11,4,3,4
26504,26504,5,5,3,13,1000,73,2,1,2,11,10,3,4
26505,26505,5,5,4,5,1000,73,2,4,1,11,6,3,4
26506,26506,5,5,2,6,1000,73,1,0,1,11,2,3,4
26507,26507,5,5,5,9,1000,73,2,2,2,11,3,3,4
26508,26508,5,6,3,3,1600,73,2,4,1,6,1,3,4
26509,26509,5,6,1,1,1600,73,2,2,2,6,2,3,4
26510,26510,5,6,2,5,1600,73,2,3,1,6,5,3,4
26511,26511,5,6,4,6,1600,73,2,1,2,6,5,3,4
26512,26512,5,6,5,8,1600,73,2,0,1,6,7,3,4
26513,26513,5,7,3,2,1300,73,2,4,1,7,5,3,4
26514,26514,5,7,5,4,1300,73,2,0,1,7,7,3,4
26515,26515,5,7,4,9,1300,73,2,0,1,7,9,3,4
26516,26516,5,7,1,1,1300,73,2,1,2,7,1,3,4
26517,26517,5,7,2,7,1300,73,2,2,2,7,2,3,4
26518,26518,5,8,1,1,1400,73,2,0,1,6,10,3,4
26519,26519,5,8,3,8,1400,73,2,0,0,6,2,3,4
26520,26520,5,8,4,4,1400,73,2,1,2,6,5,3,4
26521,26521,5,8,2,9,1400,73,2,2,2,6,3,3,4
26522,26522,5,8,5,12,1400,73,2,3,1,6,5,3,4
26523,26523,6,1,4,3,1300,16,2,0,1,16,10,0,4
26524,26524,6,1,5,7,1300,16,2,0,1,16,4,0,4
26525,26525,6,1,1,15,1300,16,2,1,2,16,2,0,4
26526,26526,6,1,3,19,1300,16,2,0,1,16,6,0,4
26527,26527,6,1,2,20,1300,16,2,0,1,16,8,0,4
26528,26528,6,2,3,4,1400,16,2,3,2,13,4,0,4
26529,26529,6,2,4,7,1400,16,2,0,1,13,3,0,4
26530,26530,6,2,2,14,1400,16,2,1,2,13,2,0,4
26531,26531,6,2,5,15,1400,16,2,2,2,13,7,0,4
26532,26532,6,2,1,16,1400,16,2,4,1,13,6,0,4
26533,26533,6,3,5,3,1400,16,2,0,1,15,5,0,4
26534,26534,6,3,2,4,1400,16,2,2,2,15,3,0,4
26535,26535,6,3,4,1,1400,16,2,3,2,15,1,0,4
26536,26536,6,3,1,14,1400,16,2,4,1,15,4,0,4
26537,26537,6,3,3,15,1400,16,2,0,1,15,6,0,4
26538,26538,6,4,3,11,1600,16,2,3,2,13,5,0,4
26539,26539,6,4,5,10,1600,16,2,0,1,13,8,0,4
26540,26540,6,4,4,4,1600,16,2,0,1,13,7,0,4
26541,26541,6,4,1,15,1600,16,2,1,2,13,4,0,4
26542,26542,6,4,2,16,1600,16,2,4,1,13,6,0,4
26543,26543,6,5,2,2,2400,16,2,3,2,10,5,0,4
26544,26544,6,5,1,6,2400,16,2,0,1,10,2,0,4
26545,26545,6,5,3,10,2400,16,2,0,1,10,3,0,4
26546,26546,6,5,5,7,2400,16,2,2,2,10,1,0,4
26547,26547,6,5,4,5,2400,16,2,0,1,10,8,0,4
26548,26548,6,6,1,10,1300,16,2,0,1,12,8,0,4
26549,26549,6,6,5,8,1300,16,2,0,1,12,15,0,4
26550,26550,6,6,4,4,1300,16,2,2,2,12,5,0,4
26551,26551,6,6,2,9,1300,16,2,4,1,12,6,0,4
26552,26552,6,6,3,3,1300,16,2,0,1,12,4,0,4
26553,26553,6,7,4,3,1100,16,2,0,1,12,9,0,4
26554,26554,6,7,2,10,1100,16,2,0,1,12,11,0,4
26555,26555,6,7,1,6,1100,16,2,3,2,12,4,0,4
26556,26556,6,7,5,11,1100,16,2,4,1,12,5,0,4
26557,26557,6,7,3,12,1100,16,2,0,1,12,13,0,4
26558,26558,6,8,2,5,1000,16,2,2,2,13,9,0,4
26559,26559,6,8,4,8,1000,16,2,0,1,13,6,0,4
26560,26560,6,8,3,7,1000,16,2,0,1,13,4,0,4
26561,26561,6,8,1,1,1000,16,2,0,1,13,7,0,4
26562,26562,6,8,5,2,1000,16,2,0,1,13,8,0,4
26563,26563,6,9,4,4,1600,16,2,1,2,11,2,0,4
26564,26564,6,9,1,6,1600,16,2,0,1,11,2,0,4
26565,26565,6,9,3,3,1600,16,2,4,1,11,8,0,4
26566,26566,6,9,5,9,1600,16,2,0,1,11,1,0,4
26567,26567,6,9,2,7,1600,16,2,3,2,11,9,0,4
26568,26568,6,10,3,5,1300,16,2,0,1,16,6,0,4
26569,26569,6,10,2,1,1300,16,2,0,1,16,15,0,4
26570,26570,6,10,4,12,1300,16,2,4,1,16,12,0,4
26571,26571,6,10,5,8,1300,16,2,0,1,16,12,0,4
26572,26572,6,10,1,4,1300,16,2,0,1,16,20,0,4
26573,26573,6,1,3,6,1200,118,2,2,2,6,4,3,3
26574,26574,6,1,1,2,1200,118,2,4,1,6,1,3,3
26575,26575,6,1,5,5,1200,118,2,3,1,6,5,3,3
26576,26576,6,1,2,1,1200,118,2,0,1,6,2,3,3
26577,26577,6,1,4,3,1200,118,2,1,2,6,3,3,3
26578,26578,6,2,1,2,1100,118,2,1,2,7,7,3,3
26579,26579,6,2,2,5,1100,118,2,2,2,7,6,3,3
26580,26580,6,2,4,8,1100,118,2,0,1,7,3,3,3
26581,26581,6,2,5,1,1100,118,2,4,1,7,2,3,3
26582,26582,6,2,3,3,1100,118,2,0,1,7,1,3,3
26583,26583,6,3,1,3,1100,118,2,4,1,8,6,3,3
26584,26584,6,3,2,4,1100,118,2,0,1,8,6,3,3
26585,26585,6,3,5,8,1100,118,2,3,2,8,5,3,3
26586,26586,6,3,4,1,1100,118,2,2,2,8,4,3,3
26587,26587,6,3,3,2,1100,118,2,0,1,8,2,3,3
26588,26588,6,4,2,1,1100,118,2,1,2,11,8,3,3
26589,26589,6,4,3,11,1100,118,2,0,1,11,3,3,3
26590,26590,6,4,1,4,1100,118,2,4,1,11,2,3,3
26591,26591,6,4,5,2,1100,118,2,0,1,11,10,3,3
26592,26592,6,4,4,6,1100,118,2,0,1,11,5,3,3
26593,26593,6,5,4,8,1400,118,2,4,1,7,4,3,3
26594,26594,6,5,3,9,1400,118,2,2,2,7,2,3,3
26595,26595,6,5,5,6,1400,118,2,0,1,7,8,3,3
26596,26596,6,5,1,1,1400,118,2,1,2,7,1,3,3
26597,26597,6,5,2,5,1400,118,2,0,1,7,5,3,3
26598,26598,6,6,2,3,1600,118,2,1,2,11,1,3,3
26599,26599,6,6,5,4,1600,118,2,0,1,11,5,3,3
26600,26600,6,6,4,2,1600,118,2,0,1,11,4,3,3
26601,26601,6,6,1,1,1600,118,2,4,1,11,3,3,3
26602,26602,6,6,3,6,1600,118,2,3,2,11,6,3,3
26603,26603,6,7,2,5,1400,118,2,0,1,11,4,3,3
26604,26604,6,7,3,3,1400,118,2,0,1,11,7,3,3
26605,26605,6,7,5,1,1400,118,2,0,1,11,12,3,3
26606,26606,6,7,4,6,1400,118,2,3,2,11,5,3,3
26607,26607,6,7,1,8,1400,118,2,4,1,11,9,3,3
26608,26608,6,8,3,7,1100,118,2,0,1,9,12,3,3
26609,26609,6,8,5,7,1100,118,2,0,1,9,12,3,3
26610,26610,6,8,4,3,1100,118,2,0,1,9,5,3,3
26611,26611,6,8,1,8,1100,118,2,0,1,9,7,3,3
26612,26612,6,8,2,10,1100,118,2,1,2,9,4,3,3
26613,26613,6,1,4,6,1100,133,2,4,1,13,12,3,4
26614,26614,6,1,1,5,1100,133,2,0,1,13,13,3,4
26615,26615,6,1,5,8,1100,133,2,0,0,13,15,3,4
26616,26616,6,1,2,14,1100,133,2,0,1,13,8,3,4
26617,26617,6,1,3,15,1100,133,2,3,2,13,10,3,4
26618,26618,6,2,2,16,1300,133,2,2,2,15,3,3,4
26619,26619,6,2,4,5,1300,133,2,0,1,15,6,3,4
26620,26620,6,2,1,6,1300,133,2,4,1,15,4,3,4
26621,26621,6,2,5,9,1300,133,2,0,1,15,7,3,4
26622,26622,6,2,3,14,1300,133,2,1,2,15,5,3,4
26623,26623,6,3,3,1,1500,133,2,1,2,9,4,3,4
26624,26624,6,3,5,3,1500,133,2,0,1,9,5,3,4
26625,26625,6,3,2,4,1500,133,2,3,2,9,1,3,4
26626,26626,6,3,1,2,1500,133,2,4,1,9,2,3,4
26627,26627,6,3,4,7,1500,133,2,2,2,9,6,3,4
26628,26628,6,4,5,1,1050,133,2,3,2,12,6,3,4
26629,26629,6,4,4,9,1050,133,2,0,1,12,6,3,4
26630,26630,6,4,2,2,1050,133,2,2,2,12,2,3,4
26631,26631,6,4,3,5,1050,133,2,0,1,12,10,3,4
26632,26632,6,4,1,7,1050,133,2,0,1,12,1,3,4
26633,26633,6,5,1,7,1200,133,2,0,1,7,4,3,4
26634,26634,6,5,5,8,1200,133,2,0,1,7,8,3,4
26635,26635,6,5,3,3,1200,133,2,4,1,7,5,3,4
26636,26636,6,5,4,1,1200,133,2,2,2,7,3,3,4
26637,26637,6,5,2,5,1200,133,2,1,2,7,2,3,4
26638,26638,6,6,4,6,1600,133,2,0,1,13,7,3,4
26639,26639,6,6,2,1,1600,133,2,3,2,13,8,3,4
26640,26640,6,6,1,3,1600,133,2,0,1,13,3,3,4
26641,26641,6,6,5,7,1600,133,2,2,2,13,6,3,4
26642,26642,6,6,3,2,1600,133,2,0,1,13,4,3,4
26643,26643,6,7,1,2,1300,133,2,0,1,14,2,3,4
26644,26644,6,7,5,7,1300,133,2,0,1,14,7,3,4
26645,26645,6,7,4,6,1300,133,2,2,2,14,6,3,4
26646,26646,6,7,3,9,1300,133,2,3,2,14,5,3,4
26647,26647,6,7,2,4,1300,133,2,0,1,14,4,3,4
26648,26648,6,8,1,4,1300,133,2,0,1,11,2,3,4
26649,26649,6,8,5,1,1300,133,2,0,1,11,3,3,4
26650,26650,6,8,2,3,1300,133,2,3,2,11,5,3,4
26651,26651,6,8,3,11,1300,133,2,0,1,11,6,3,4
26652,26652,6,8,4,11,1300,133,2,0,1,11,6,3,4
26653,26653,6,1,4,7,1000,148,2,0,1,11,5,0,2
26654,26654,6,1,3,11,1000,148,2,0,1,11,3,0,2
26655,26655,6,1,1,1,1000,148,2,3,2,11,4,0,2
26656,26656,6,1,5,4,1000,148,2,1,2,11,2,0,2
26657,26657,6,1,2,6,1000,148,2,2,2,11,1,0,2
26658,26658,6,2,2,10,1200,148,2,0,1,13,6,0,2
26659,26659,6,2,1,3,1200,148,2,2,2,13,5,0,2
26660,26660,6,2,4,9,1200,148,2,0,1,13,12,0,2
26661,26661,6,2,3,2,1200,148,2,1,2,13,8,0,2
26662,26662,6,2,5,15,1200,148,2,4,1,13,11,0,2
26663,26663,6,3,4,10,1600,148,2,0,1,14,7,0,2
26664,26664,6,3,2,1,1600,148,2,4,1,14,1,0,2
26665,26665,6,3,1,4,1600,148,2,2,2,14,2,0,2
26666,26666,6,3,3,9,1600,148,2,0,1,14,4,0,2
26667,26667,6,3,5,11,1600,148,2,0,1,14,3,0,2
26668,26668,6,4,5,4,2100,148,2,4,1,12,6,0,2
26669,26669,6,4,4,7,2100,148,2,1,2,12,3,0,2
26670,26670,6,4,1,5,2100,148,2,0,1,12,4,0,2
26671,26671,6,4,2,1,2100,148,2,2,2,12,1,0,2
26672,26672,6,4,3,3,2100,148,2,3,2,12,5,0,2
26673,26673,6,5,5,4,1200,148,2,1,2,8,3,0,2
26674,26674,6,5,4,7,1200,148,2,0,1,8,7,0,2
26675,26675,6,5,3,8,1200,148,2,4,1,8,6,0,2
26676,26676,6,5,1,5,1200,148,2,2,2,8,1,0,2
26677,26677,6,5,2,6,1200,148,2,3,2,8,2,0,2
26678,26678,6,6,3,6,1400,148,2,0,1,13,3,0,2
26679,26679,6,6,2,4,1400,148,2,0,1,13,8,0,2
26680,26680,6,6,5,2,1400,148,2,2,2,13,2,0,2
26681,26681,6,6,1,1,1400,148,2,3,2,13,1,0,2
26682,26682,6,6,4,3,1400,148,2,4,1,13,6,0,2
26683,26683,6,7,4,5,1200,148,2,0,1,14,10,0,2
26684,26684,6,7,2,1,1200,148,2,1,2,14,4,0,2
26685,26685,6,7,3,3,1200,148,2,3,2,14,2,0,2
26686,26686,6,7,1,4,1200,148,2,4,1,14,3,0,2
26687,26687,6,7,5,7,1200,148,2,0,1,14,14,0,2
26688,26688,6,8,2,1,1400,148,2,0,1,10,2,0,2
26689,26689,6,8,3,8,1400,148,2,0,1,10,10,0,2
26690,26690,6,8,5,7,1400,148,2,0,1,10,6,0,2
26691,26691,6,8,4,3,1400,148,2,0,1,10,4,0,2
26692,26692,6,8,1,4,1400,148,2,2,2,10,3,0,2
26693,26693,7,1,5,6,1200,21,2,0,1,6,6,0,2
26694,26694,7,1,1,5,1200,21,2,3,1,6,1,0,2
26695,26695,7,1,2,3,1200,21,2,0,1,6,2,0,2
26696,26696,7,1,3,1,1200,21,2,2,2,6,3,0,2
26697,26697,7,1,4,2,1200,21,2,1,2,6,4,0,2
26698,26698,7,2,4,4,1200,21,2,3,1,7,2,0,2
26699,26699,7,2,3,7,1200,21,2,4,1,7,7,0,2
26700,26700,7,2,5,2,1200,21,2,0,1,7,6,0,2
26701,26701,7,2,1,5,1200,21,2,0,1,7,5,0,2
26702,26702,7,2,2,1,1200,21,2,2,2,7,1,0,2
26703,26703,7,3,1,1,1200,21,2,2,2,7,2,0,2
26704,26704,7,3,4,7,1200,21,2,4,1,7,7,0,2
26705,26705,7,3,3,3,1200,21,2,1,2,7,1,0,2
26706,26706,7,3,2,4,1200,21,2,0,1,7,3,0,2
26707,26707,7,3,5,6,1200,21,2,0,1,7,5,0,2
26708,26708,7,4,1,1,1435,21,2,1,2,7,3,0,2
26709,26709,7,4,3,2,1435,21,2,3,1,7,4,0,2
26710,26710,7,4,5,7,1435,21,2,4,1,7,5,0,2
26711,26711,7,4,2,5,1435,21,2,0,1,7,2,0,2
26712,26712,7,4,4,4,1435,21,2,2,2,7,1,0,2
26713,26713,7,5,3,8,1435,21,2,1,2,10,4,0,2
26714,26714,7,5,2,4,1435,21,2,4,1,10,2,0,2
26715,26715,7,5,4,7,1435,21,2,0,1,10,7,0,2
26716,26716,7,5,1,1,1435,21,2,3,2,10,1,0,2
26717,26717,7,5,5,3,1435,21,2,0,1,10,3,0,2
26718,26718,7,6,4,5,1600,21,2,0,1,8,8,0,2
26719,26719,7,6,2,8,1600,21,2,3,2,8,3,0,2
26720,26720,7,6,5,1,1600,21,2,1,2,8,1,0,2
26721,26721,7,6,3,2,1600,21,2,0,1,8,4,0,2
26722,26722,7,6,1,4,1600,21,2,0,1,8,5,0,2
26723,26723,7,7,5,2,1600,21,2,0,1,9,8,0,2
26724,26724,7,7,1,1,1600,21,2,2,2,9,4,0,2
26725,26725,7,7,2,3,1600,21,2,3,2,9,2,0,2
26726,26726,7,7,4,6,1600,21,2,0,1,9,5,0,2
26727,26727,7,7,3,4,1600,21,2,4,1,9,1,0,2
26728,26728,7,1,2,3,1600,43,2,4,1,6,3,0,0
26729,26729,7,1,3,5,1600,43,2,0,1,6,3,0,0
26730,26730,7,1,1,1,1600,43,2,3,1,6,1,0,0
26731,26731,7,1,5,2,1600,43,2,1,2,6,2,0,0
26732,26732,7,1,4,6,1600,43,2,2,2,6,6,0,0
26733,26733,7,2,1,6,1300,43,2,0,1,12,2,0,0
26734,26734,7,2,4,3,1300,43,2,0,1,12,13,0,0
26735,26735,7,2,3,5,1300,43,2,4,1,12,10,0,0
26736,26736,7,2,5,8,1300,43,2,0,1,12,4,0,0
26737,26737,7,2,2,9,1300,43,2,3,2,12,9,0,0
26738,26738,7,3,5,6,1300,43,2,1,2,10,5,0,0
26739,26739,7,3,3,1,1300,43,2,0,1,10,10,0,0
26740,26740,7,3,4,2,1300,43,2,0,1,10,6,0,0
26741,26741,7,3,2,4,1300,43,2,0,1,10,2,0,0
26742,26742,7,3,1,9,1300,43,2,0,1,10,1,0,0
26743,26743,7,4,4,1,1200,43,2,0,1,10,3,0,0
26744,26744,7,4,2,4,1200,43,2,0,1,10,9,0,0
26745,26745,7,4,3,3,1200,43,2,2,2,10,1,0,0
26746,26746,7,4,5,9,1200,43,2,0,1,10,8,0,0
26747,26747,7,4,1,5,1200,43,2,1,2,10,2,0,0
26748,26748,7,5,2,5,1100,43,2,0,1,10,2,0,0
26749,26749,7,5,5,4,1100,43,2,1,2,10,7,0,0
26750,26750,7,5,3,1,1100,43,2,2,2,10,1,0,0
26751,26751,7,5,4,9,1100,43,2,0,1,10,5,0,0
26752,26752,7,5,1,8,1100,43,2,0,1,10,9,0,0
26753,26753,7,6,1,4,1100,43,2,0,1,12,6,0,0
26754,26754,7,6,4,1,1100,43,2,0,1,12,12,0,0
26755,26755,7,6,5,9,1100,43,2,0,1,12,12,0,0
